Year,Personnes à faible revenu,Géographie,GeoCode,Value
2023,"Women+, 18 to 64 years",Provinces des Prairies,,11.2
2023,"Women+, 65 years and over",Provinces des Prairies,,11.9
2023,Toutes les personnes,Manitoba,46,14.1
2023,Personnes de moins de 18 ans,Manitoba,,18.2
2023,Personnes de 18 à 64 ans,Manitoba,,12.8
2023,Personnes de 65 ans et plus,Manitoba,,13.4
2023,Hommes+,Manitoba,,13.6
2023,"Men+, under 18 years",Manitoba,,18.8
2023,"Men+, 18 to 64 years",Manitoba,,12.2
2023,"Men+, 65 years and over",Manitoba,,11.7
2023,Femmes+,Manitoba,,14.6
2023,"Women+, under 18 years",Manitoba,,17.5
2023,"Women+, 18 to 64 years",Manitoba,,13.4
2023,"Women+, 65 years and over",Manitoba,,14.8
2023,Toutes les personnes,Saskatchewan,47,14.6
2023,Personnes de moins de 18 ans,Saskatchewan,,19.0
2023,Personnes de 18 à 64 ans,Saskatchewan,,13.0
2023,Personnes de 65 ans et plus,Saskatchewan,,14.4
2023,Hommes+,Saskatchewan,,13.7
2023,"Men+, under 18 years",Saskatchewan,,19.2
2023,"Men+, 18 to 64 years",Saskatchewan,,11.9
2023,"Men+, 65 years and over",Saskatchewan,,12.3
2023,Femmes+,Saskatchewan,,15.6
2023,"Women+, under 18 years",Saskatchewan,,18.8
2023,"Women+, 18 to 64 years",Saskatchewan,,14.1
2023,"Women+, 65 years and over",Saskatchewan,,16.3
2023,Toutes les personnes,Alberta,48,10.2
2023,Personnes de moins de 18 ans,Alberta,,13.5
2023,Personnes de 18 à 64 ans,Alberta,,9.4
2023,Personnes de 65 ans et plus,Alberta,,9.1
2023,Hommes+,Alberta,,10.0
2023,"Men+, under 18 years",Alberta,,14.2
2023,"Men+, 18 to 64 years",Alberta,,8.8
2023,"Men+, 65 years and over",Alberta,,8.5
2023,Femmes+,Alberta,,10.5
2023,"Women+, under 18 years",Alberta,,12.7
2023,"Women+, 18 to 64 years",Alberta,,10.0
2023,"Women+, 65 years and over",Alberta,,9.7
2023,Toutes les personnes,Colombie-Britannique,59,12.2
2023,Personnes de moins de 18 ans,Colombie-Britannique,,13.5
2023,Personnes de 18 à 64 ans,Colombie-Britannique,,10.8
2023,Personnes de 65 ans et plus,Colombie-Britannique,,15.8
2023,Hommes+,Colombie-Britannique,,11.5
2023,"Men+, under 18 years",Colombie-Britannique,,13.2
2023,"Men+, 18 to 64 years",Colombie-Britannique,,10.3
2023,"Men+, 65 years and over",Colombie-Britannique,,13.8
2023,Femmes+,Colombie-Britannique,,12.9
2023,"Women+, under 18 years",Colombie-Britannique,,13.8
2023,"Women+, 18 to 64 years",Colombie-Britannique,,11.2
2023,"Women+, 65 years and over",Colombie-Britannique,,17.5
2023,Toutes les personnes,Territoires,,11.6
2023,Personnes de moins de 18 ans,Territoires,,14.2
2023,Personnes de 18 à 64 ans,Territoires,,9.9
2023,Personnes de 65 ans et plus,Territoires,,15.6
2023,Hommes+,Territoires,,12.4
2023,"Men+, under 18 years",Territoires,,14.5
2023,"Men+, 18 to 64 years",Territoires,,10.5
2023,"Men+, 65 years and over",Territoires,,18.3
2023,Femmes+,Territoires,,10.8
2023,"Women+, under 18 years",Territoires,,13.9
2023,"Women+, 18 to 64 years",Territoires,,9.2
2023,"Women+, 65 years and over",Territoires,,12.7
2023,Toutes les personnes,Yukon,60,10.0
2023,Personnes de moins de 18 ans,Yukon,,
2023,Personnes de 18 à 64 ans,Yukon,,8.5
2023,Personnes de 65 ans et plus,Yukon,,15.5
2023,Hommes+,Yukon,,11.0
2023,"Men+, under 18 years",Yukon,,
2023,"Men+, 18 to 64 years",Yukon,,9.2
2023,"Men+, 65 years and over",Yukon,,15.1
2023,Femmes+,Yukon,,9.1
2023,"Women+, under 18 years",Yukon,,
2023,"Women+, 18 to 64 years",Yukon,,7.7
2023,"Women+, 65 years and over",Yukon,,16.0
2023,Toutes les personnes,Territoires du Nord-Ouest,61,6.8
2023,Personnes de moins de 18 ans,Territoires du Nord-Ouest,,
2023,Personnes de 18 à 64 ans,Territoires du Nord-Ouest,,5.4
2023,Personnes de 65 ans et plus,Territoires du Nord-Ouest,,15.9
2023,Hommes+,Territoires du Nord-Ouest,,8.3
2023,"Men+, under 18 years",Territoires du Nord-Ouest,,
2023,"Men+, 18 to 64 years",Territoires du Nord-Ouest,,
2023,"Men+, 65 years and over",Territoires du Nord-Ouest,,21.9
2023,Femmes+,Territoires du Nord-Ouest,,5.3
2023,"Women+, under 18 years",Territoires du Nord-Ouest,,
2023,"Women+, 18 to 64 years",Territoires du Nord-Ouest,,
2023,"Women+, 65 years and over",Territoires du Nord-Ouest,,
2023,Toutes les personnes,Nunavut,62,18.6
2023,Personnes de moins de 18 ans,Nunavut,,20.9
2023,Personnes de 18 à 64 ans,Nunavut,,17.4
2023,Personnes de 65 ans et plus,Nunavut,,15.1
2023,Hommes+,Nunavut,,18.5
2023,"Men+, under 18 years",Nunavut,,20.1
2023,"Men+, 18 to 64 years",Nunavut,,17.3
2023,"Men+, 65 years and over",Nunavut,,
2023,Femmes+,Nunavut,,18.7
2023,"Women+, under 18 years",Nunavut,,21.7
2023,"Women+, 18 to 64 years",Nunavut,,17.4
2023,"Women+, 65 years and over",Nunavut,,
2023,Toutes les personnes,"Québec, Québec",,7.5
2023,Personnes de moins de 18 ans,"Québec, Québec",,3.5
2023,Personnes de 18 à 64 ans,"Québec, Québec",,7.3
2023,Personnes de 65 ans et plus,"Québec, Québec",,11.9
2023,Hommes+,"Québec, Québec",,6.5
2023,"Men+, under 18 years","Québec, Québec",,2.2
2023,"Men+, 18 to 64 years","Québec, Québec",,7.2
2023,"Men+, 65 years and over","Québec, Québec",,9.2
2023,Femmes+,"Québec, Québec",,8.4
2023,"Women+, under 18 years","Québec, Québec",,4.8
2023,"Women+, 18 to 64 years","Québec, Québec",,7.5
2023,"Women+, 65 years and over","Québec, Québec",,14.0
2023,Toutes les personnes,"Montréal, Québec",,11.7
2023,Personnes de moins de 18 ans,"Montréal, Québec",,10.2
2023,Personnes de 18 à 64 ans,"Montréal, Québec",,10.9
2023,Personnes de 65 ans et plus,"Montréal, Québec",,15.9
2023,Hommes+,"Montréal, Québec",,11.3
2023,"Men+, under 18 years","Montréal, Québec",,10.1
2023,"Men+, 18 to 64 years","Montréal, Québec",,11.0
2023,"Men+, 65 years and over","Montréal, Québec",,14.0
2023,Femmes+,"Montréal, Québec",,12.1
2023,"Women+, under 18 years","Montréal, Québec",,10.4
2023,"Women+, 18 to 64 years","Montréal, Québec",,10.9
2023,"Women+, 65 years and over","Montréal, Québec",,17.5
2023,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,8.8
2023,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,8.6
2023,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,8.8
2023,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,9.1
2023,Hommes+,"Ottawa-Gatineau, Ontario/Québec",,9.1
2023,"Men+, under 18 years","Ottawa-Gatineau, Ontario/Québec",,9.5
2023,"Men+, 18 to 64 years","Ottawa-Gatineau, Ontario/Québec",,8.8
2023,"Men+, 65 years and over","Ottawa-Gatineau, Ontario/Québec",,9.6
2023,Femmes+,"Ottawa-Gatineau, Ontario/Québec",,8.6
2023,"Women+, under 18 years","Ottawa-Gatineau, Ontario/Québec",,7.6
2023,"Women+, 18 to 64 years","Ottawa-Gatineau, Ontario/Québec",,8.8
2023,"Women+, 65 years and over","Ottawa-Gatineau, Ontario/Québec",,8.7
2023,Toutes les personnes,"Toronto, Ontario",,12.6
2023,Personnes de moins de 18 ans,"Toronto, Ontario",,15.7
2023,Personnes de 18 à 64 ans,"Toronto, Ontario",,11.8
2023,Personnes de 65 ans et plus,"Toronto, Ontario",,12.3
2023,Hommes+,"Toronto, Ontario",,12.3
2023,"Men+, under 18 years","Toronto, Ontario",,16.0
2023,"Men+, 18 to 64 years","Toronto, Ontario",,11.6
2023,"Men+, 65 years and over","Toronto, Ontario",,11.0
2023,Femmes+,"Toronto, Ontario",,12.8
2023,"Women+, under 18 years","Toronto, Ontario",,15.4
2023,"Women+, 18 to 64 years","Toronto, Ontario",,12.0
2023,"Women+, 65 years and over","Toronto, Ontario",,13.5
2023,Toutes les personnes,"Winnipeg, Manitoba",,12.1
2023,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,14.9
2023,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,11.4
2023,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,11.2
2023,Hommes+,"Winnipeg, Manitoba",,11.7
2023,"Men+, under 18 years","Winnipeg, Manitoba",,14.9
2023,"Men+, 18 to 64 years","Winnipeg, Manitoba",,11.3
2023,"Men+, 65 years and over","Winnipeg, Manitoba",,9.6
2023,Femmes+,"Winnipeg, Manitoba",,12.4
2023,"Women+, under 18 years","Winnipeg, Manitoba",,15.0
2023,"Women+, 18 to 64 years","Winnipeg, Manitoba",,11.6
2023,"Women+, 65 years and over","Winnipeg, Manitoba",,12.4
2023,Toutes les personnes,"Calgary, Alberta",,10.1
2023,Personnes de moins de 18 ans,"Calgary, Alberta",,15.0
2023,Personnes de 18 à 64 ans,"Calgary, Alberta",,8.7
2023,Personnes de 65 ans et plus,"Calgary, Alberta",,9.1
2023,Hommes+,"Calgary, Alberta",,9.6
2023,"Men+, under 18 years","Calgary, Alberta",,15.0
2023,"Men+, 18 to 64 years","Calgary, Alberta",,8.1
2023,"Men+, 65 years and over","Calgary, Alberta",,8.0
2023,Femmes+,"Calgary, Alberta",,10.6
2023,"Women+, under 18 years","Calgary, Alberta",,15.1
2023,"Women+, 18 to 64 years","Calgary, Alberta",,9.3
2023,"Women+, 65 years and over","Calgary, Alberta",,10.1
2023,Toutes les personnes,"Edmonton, Alberta",,11.0
2023,Personnes de moins de 18 ans,"Edmonton, Alberta",,14.1
2023,Personnes de 18 à 64 ans,"Edmonton, Alberta",,11.0
2023,Personnes de 65 ans et plus,"Edmonton, Alberta",,7.2
2023,Hommes+,"Edmonton, Alberta",,11.0
2023,"Men+, under 18 years","Edmonton, Alberta",,16.0
2023,"Men+, 18 to 64 years","Edmonton, Alberta",,10.2
2023,"Men+, 65 years and over","Edmonton, Alberta",,6.9
2023,Femmes+,"Edmonton, Alberta",,11.0
2023,"Women+, under 18 years","Edmonton, Alberta",,12.0
2023,"Women+, 18 to 64 years","Edmonton, Alberta",,11.7
2023,"Women+, 65 years and over","Edmonton, Alberta",,7.4
2023,Toutes les personnes,"Vancouver, Colombie-Britannique",,12.7
2023,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,16.0
2023,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,11.0
2023,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,16.3
2023,Hommes+,"Vancouver, Colombie-Britannique",,11.7
2023,"Men+, under 18 years","Vancouver, Colombie-Britannique",,15.2
2023,"Men+, 18 to 64 years","Vancouver, Colombie-Britannique",,10.3
2023,"Men+, 65 years and over","Vancouver, Colombie-Britannique",,13.8
2023,Femmes+,"Vancouver, Colombie-Britannique",,13.7
2023,"Women+, under 18 years","Vancouver, Colombie-Britannique",,16.8
2023,"Women+, 18 to 64 years","Vancouver, Colombie-Britannique",,11.6
2023,"Women+, 65 years and over","Vancouver, Colombie-Britannique",,18.3
2024,Personnes de moins de 18 ans,Canada,,13.2
2024,Personnes de 18 à 64 ans,Canada,,11.7
2024,Personnes de 65 ans et plus,Canada,,14.4
2024,Hommes+,Canada,,12.0
2024,"Men+, under 18 years",Canada,,13.1
2024,"Men+, 18 to 64 years",Canada,,11.4
2024,"Men+, 65 years and over",Canada,,12.7
2024,Femmes+,Canada,,13.1
2024,"Women+, under 18 years",Canada,,13.2
2024,"Women+, 18 to 64 years",Canada,,12.1
2024,"Women+, 65 years and over",Canada,,16.0
2024,Toutes les personnes,Provinces de l'Atlantique,,15.6
2024,Personnes de moins de 18 ans,Provinces de l'Atlantique,,15.7
2024,Personnes de 18 à 64 ans,Provinces de l'Atlantique,,13.3
2024,Personnes de 65 ans et plus,Provinces de l'Atlantique,,21.6
2024,Hommes+,Provinces de l'Atlantique,,14.6
2024,"Men+, under 18 years",Provinces de l'Atlantique,,16.0
2024,"Men+, 18 to 64 years",Provinces de l'Atlantique,,12.5
2024,"Men+, 65 years and over",Provinces de l'Atlantique,,19.0
2024,Femmes+,Provinces de l'Atlantique,,16.6
2024,"Women+, under 18 years",Provinces de l'Atlantique,,15.4
2024,"Women+, 18 to 64 years",Provinces de l'Atlantique,,14.1
2024,"Women+, 65 years and over",Provinces de l'Atlantique,,23.9
2024,Toutes les personnes,Terre-Neuve-et-Labrador,10,15.1
2024,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,,13.2
2024,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,,12.6
2024,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,,22.4
2024,Hommes+,Terre-Neuve-et-Labrador,,14.0
2024,"Men+, under 18 years",Terre-Neuve-et-Labrador,,14.7
2024,"Men+, 18 to 64 years",Terre-Neuve-et-Labrador,,11.8
2024,"Men+, 65 years and over",Terre-Neuve-et-Labrador,,18.9
2024,Femmes+,Terre-Neuve-et-Labrador,,16.3
2024,"Women+, under 18 years",Terre-Neuve-et-Labrador,,11.6
2024,"Women+, 18 to 64 years",Terre-Neuve-et-Labrador,,13.4
2024,"Women+, 65 years and over",Terre-Neuve-et-Labrador,,25.5
2024,Toutes les personnes,Île-du-Prince-Édouard,11,14.7
2024,Personnes de moins de 18 ans,Île-du-Prince-Édouard,,17.3
2024,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,,12.4
2024,Personnes de 65 ans et plus,Île-du-Prince-Édouard,,19.3
2024,Hommes+,Île-du-Prince-Édouard,,13.2
2024,"Men+, under 18 years",Île-du-Prince-Édouard,,15.7
2024,"Men+, 18 to 64 years",Île-du-Prince-Édouard,,11.3
2024,"Men+, 65 years and over",Île-du-Prince-Édouard,,16.6
2024,Femmes+,Île-du-Prince-Édouard,,16.3
2024,"Women+, under 18 years",Île-du-Prince-Édouard,,19.0
2024,"Women+, 18 to 64 years",Île-du-Prince-Édouard,,13.5
2024,"Women+, 65 years and over",Île-du-Prince-Édouard,,21.7
2024,Toutes les personnes,Nouvelle-Écosse,12,16.0
2024,Personnes de moins de 18 ans,Nouvelle-Écosse,,17.1
2024,Personnes de 18 à 64 ans,Nouvelle-Écosse,,13.8
2024,Personnes de 65 ans et plus,Nouvelle-Écosse,,21.1
2024,Hommes+,Nouvelle-Écosse,,14.6
2024,"Men+, under 18 years",Nouvelle-Écosse,,16.5
2024,"Men+, 18 to 64 years",Nouvelle-Écosse,,12.7
2024,"Men+, 65 years and over",Nouvelle-Écosse,,18.5
2024,Femmes+,Nouvelle-Écosse,,17.3
2024,"Women+, under 18 years",Nouvelle-Écosse,,17.7
2024,"Women+, 18 to 64 years",Nouvelle-Écosse,,14.9
2024,"Women+, 65 years and over",Nouvelle-Écosse,,23.3
2024,Toutes les personnes,Nouveau-Brunswick,13,15.6
2024,Personnes de moins de 18 ans,Nouveau-Brunswick,,15.2
2024,Personnes de 18 à 64 ans,Nouveau-Brunswick,,13.2
2024,Personnes de 65 ans et plus,Nouveau-Brunswick,,22.2
2024,Hommes+,Nouveau-Brunswick,,15.1
2024,"Men+, under 18 years",Nouveau-Brunswick,,16.2
2024,"Men+, 18 to 64 years",Nouveau-Brunswick,,13.0
2024,"Men+, 65 years and over",Nouveau-Brunswick,,20.1
2024,Femmes+,Nouveau-Brunswick,,16.1
2024,"Women+, under 18 years",Nouveau-Brunswick,,14.1
2024,"Women+, 18 to 64 years",Nouveau-Brunswick,,13.5
2024,"Women+, 65 years and over",Nouveau-Brunswick,,24.0
2024,Toutes les personnes,Québec,24,11.6
2024,Personnes de moins de 18 ans,Québec,,9.4
2024,Personnes de 18 à 64 ans,Québec,,10.7
2024,Personnes de 65 ans et plus,Québec,,16.3
2024,Hommes+,Québec,,11.3
2024,"Men+, under 18 years",Québec,,10.0
2024,"Men+, 18 to 64 years",Québec,,10.9
2024,"Men+, 65 years and over",Québec,,13.8
2024,Femmes+,Québec,,12.0
2024,"Women+, under 18 years",Québec,,8.8
2024,"Women+, 18 to 64 years",Québec,,10.5
2024,"Women+, 65 years and over",Québec,,18.5
2024,Toutes les personnes,Ontario,35,12.7
2024,Personnes de moins de 18 ans,Ontario,,14.0
2024,Personnes de 18 à 64 ans,Ontario,,12.2
2024,Personnes de 65 ans et plus,Ontario,,12.9
2024,Hommes+,Ontario,,12.1
2024,"Men+, under 18 years",Ontario,,13.9
2024,"Men+, 18 to 64 years",Ontario,,11.7
2024,"Men+, 65 years and over",Ontario,,11.4
2024,Femmes+,Ontario,,13.2
2024,"Women+, under 18 years",Ontario,,14.0
2024,"Women+, 18 to 64 years",Ontario,,12.7
2024,"Women+, 65 years and over",Ontario,,14.1
2024,Toutes les personnes,Provinces des Prairies,,12.5
2024,Personnes de moins de 18 ans,Provinces des Prairies,,15.8
2024,Personnes de 18 à 64 ans,Provinces des Prairies,,11.6
2024,Personnes de 65 ans et plus,Provinces des Prairies,,11.6
2024,Hommes+,Provinces des Prairies,,11.9
2024,"Men+, under 18 years",Provinces des Prairies,,15.4
2024,"Men+, 18 to 64 years",Provinces des Prairies,,11.2
2024,"Men+, 65 years and over",Provinces des Prairies,,10.0
2024,Femmes+,Provinces des Prairies,,13.1
2024,"Women+, under 18 years",Provinces des Prairies,,16.3
2024,"Women+, 18 to 64 years",Provinces des Prairies,,12.1
2024,"Women+, 65 years and over",Provinces des Prairies,,13.0
2024,Toutes les personnes,Manitoba,46,15.3
2024,Personnes de moins de 18 ans,Manitoba,,20.3
2024,Personnes de 18 à 64 ans,Manitoba,,13.8
2024,Personnes de 65 ans et plus,Manitoba,,14.6
2024,Hommes+,Manitoba,,14.2
2024,"Men+, under 18 years",Manitoba,,18.7
2024,"Men+, 18 to 64 years",Manitoba,,13.0
2024,"Men+, 65 years and over",Manitoba,,12.9
2024,Femmes+,Manitoba,,16.5
2024,"Women+, under 18 years",Manitoba,,21.9
2024,"Women+, 18 to 64 years",Manitoba,,14.7
2024,"Women+, 65 years and over",Manitoba,,16.1
2024,Toutes les personnes,Saskatchewan,47,14.3
2024,Personnes de moins de 18 ans,Saskatchewan,,18.4
2024,Personnes de 18 à 64 ans,Saskatchewan,,12.6
2024,Personnes de 65 ans et plus,Saskatchewan,,14.9
2024,Hommes+,Saskatchewan,,13.9
2024,"Men+, under 18 years",Saskatchewan,,18.6
2024,"Men+, 18 to 64 years",Saskatchewan,,12.3
2024,"Men+, 65 years and over",Saskatchewan,,13.2
2024,Femmes+,Saskatchewan,,14.8
2024,"Women+, under 18 years",Saskatchewan,,18.3
2024,"Women+, 18 to 64 years",Saskatchewan,,12.9
2024,"Women+, 65 years and over",Saskatchewan,,16.5
2024,Toutes les personnes,Alberta,48,11.3
2024,Personnes de moins de 18 ans,Alberta,,13.9
2024,Personnes de 18 à 64 ans,Alberta,,10.8
2024,Personnes de 65 ans et plus,Alberta,,9.7
2024,Hommes+,Alberta,,10.8
2024,"Men+, under 18 years",Alberta,,13.7
2024,"Men+, 18 to 64 years",Alberta,,10.4
2024,"Men+, 65 years and over",Alberta,,8.2
2024,Femmes+,Alberta,,11.8
2024,"Women+, under 18 years",Alberta,,14.1
2024,"Women+, 18 to 64 years",Alberta,,11.1
2024,"Women+, 65 years and over",Alberta,,11.0
2024,Toutes les personnes,Colombie-Britannique,59,12.1
2024,Personnes de moins de 18 ans,Colombie-Britannique,,11.6
2024,Personnes de 18 à 64 ans,Colombie-Britannique,,11.4
2024,Personnes de 65 ans et plus,Colombie-Britannique,,14.7
2024,Hommes+,Colombie-Britannique,,11.5
2024,"Men+, under 18 years",Colombie-Britannique,,11.0
2024,"Men+, 18 to 64 years",Colombie-Britannique,,11.1
2024,"Men+, 65 years and over",Colombie-Britannique,,13.3
2024,Femmes+,Colombie-Britannique,,12.7
2024,"Women+, under 18 years",Colombie-Britannique,,12.3
2024,"Women+, 18 to 64 years",Colombie-Britannique,,11.8
2024,"Women+, 65 years and over",Colombie-Britannique,,16.0
2024,Toutes les personnes,Territoires,,10.1
2024,Personnes de moins de 18 ans,Territoires,,14.2
2024,Personnes de 18 à 64 ans,Territoires,,8.1
2024,Personnes de 65 ans et plus,Territoires,,12.2
2024,Hommes+,Territoires,,10.3
2024,"Men+, under 18 years",Territoires,,13.4
2024,"Men+, 18 to 64 years",Territoires,,8.6
2024,"Men+, 65 years and over",Territoires,,13.2
2024,Femmes+,Territoires,,9.8
2024,"Women+, under 18 years",Territoires,,15.1
2024,"Women+, 18 to 64 years",Territoires,,7.6
2024,"Women+, 65 years and over",Territoires,,11.1
2024,Toutes les personnes,Yukon,60,8.3
2024,Personnes de moins de 18 ans,Yukon,,7.6
2024,Personnes de 18 à 64 ans,Yukon,,7.3
2024,Personnes de 65 ans et plus,Yukon,,14.0
2024,Hommes+,Yukon,,8.5
2024,"Men+, under 18 years",Yukon,,
2024,"Men+, 18 to 64 years",Yukon,,8.4
2024,"Men+, 65 years and over",Yukon,,16.0
2024,Femmes+,Yukon,,8.1
2024,"Women+, under 18 years",Yukon,,12.3
2024,"Women+, 18 to 64 years",Yukon,,6.3
2024,"Women+, 65 years and over",Yukon,,11.8
2024,Toutes les personnes,Territoires du Nord-Ouest,61,7.2
2024,Personnes de moins de 18 ans,Territoires du Nord-Ouest,,
2024,Personnes de 18 à 64 ans,Territoires du Nord-Ouest,,6.2
2024,Personnes de 65 ans et plus,Territoires du Nord-Ouest,,
2024,Hommes+,Territoires du Nord-Ouest,,7.5
2024,"Men+, under 18 years",Territoires du Nord-Ouest,,
2024,"Men+, 18 to 64 years",Territoires du Nord-Ouest,,6.7
2024,"Men+, 65 years and over",Territoires du Nord-Ouest,,
2024,Femmes+,Territoires du Nord-Ouest,,6.9
2024,"Women+, under 18 years",Territoires du Nord-Ouest,,
2024,"Women+, 18 to 64 years",Territoires du Nord-Ouest,,5.6
2024,"Women+, 65 years and over",Territoires du Nord-Ouest,,
2024,Toutes les personnes,Nunavut,62,15.2
2024,Personnes de moins de 18 ans,Nunavut,,22.0
2024,Personnes de 18 à 64 ans,Nunavut,,11.6
2024,Personnes de 65 ans et plus,Nunavut,,
2024,Hommes+,Nunavut,,15.4
2024,"Men+, under 18 years",Nunavut,,
2024,"Men+, 18 to 64 years",Nunavut,,11.3
2024,"Men+, 65 years and over",Nunavut,,
2024,Femmes+,Nunavut,,15.0
2024,"Women+, under 18 years",Nunavut,,21.7
2024,"Women+, 18 to 64 years",Nunavut,,11.9
2024,"Women+, 65 years and over",Nunavut,,
2024,Toutes les personnes,"Québec, Québec",,9.6
2024,Personnes de moins de 18 ans,"Québec, Québec",,6.9
2024,Personnes de 18 à 64 ans,"Québec, Québec",,8.9
2024,Personnes de 65 ans et plus,"Québec, Québec",,13.6
2024,Hommes+,"Québec, Québec",,8.7
2024,"Men+, under 18 years","Québec, Québec",,7.6
2024,"Men+, 18 to 64 years","Québec, Québec",,8.3
2024,"Men+, 65 years and over","Québec, Québec",,10.6
2024,Femmes+,"Québec, Québec",,10.6
2024,"Women+, under 18 years","Québec, Québec",,6.3
2024,"Women+, 18 to 64 years","Québec, Québec",,9.5
2024,"Women+, 65 years and over","Québec, Québec",,16.3
2024,Toutes les personnes,"Montréal, Québec",,11.8
2024,Personnes de moins de 18 ans,"Montréal, Québec",,9.7
2024,Personnes de 18 à 64 ans,"Montréal, Québec",,11.3
2024,Personnes de 65 ans et plus,"Montréal, Québec",,15.5
2024,Hommes+,"Montréal, Québec",,11.6
2024,"Men+, under 18 years","Montréal, Québec",,9.9
2024,"Men+, 18 to 64 years","Montréal, Québec",,11.8
2024,"Men+, 65 years and over","Montréal, Québec",,13.1
2024,Femmes+,"Montréal, Québec",,11.9
2024,"Women+, under 18 years","Montréal, Québec",,9.6
2024,"Women+, 18 to 64 years","Montréal, Québec",,10.8
2024,"Women+, 65 years and over","Montréal, Québec",,17.6
2024,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,10.6
2024,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,8.4
2024,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,11.3
2024,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,10.3
2024,Hommes+,"Ottawa-Gatineau, Ontario/Québec",,10.6
2024,"Men+, under 18 years","Ottawa-Gatineau, Ontario/Québec",,9.5
2024,"Men+, 18 to 64 years","Ottawa-Gatineau, Ontario/Québec",,11.3
2024,"Men+, 65 years and over","Ottawa-Gatineau, Ontario/Québec",,9.5
2024,Femmes+,"Ottawa-Gatineau, Ontario/Québec",,10.5
2024,"Women+, under 18 years","Ottawa-Gatineau, Ontario/Québec",,7.2
2024,"Women+, 18 to 64 years","Ottawa-Gatineau, Ontario/Québec",,11.4
2024,"Women+, 65 years and over","Ottawa-Gatineau, Ontario/Québec",,11.0
2024,Toutes les personnes,"Toronto, Ontario",,13.4
2024,Personnes de moins de 18 ans,"Toronto, Ontario",,16.1
2024,Personnes de 18 à 64 ans,"Toronto, Ontario",,12.5
2024,Personnes de 65 ans et plus,"Toronto, Ontario",,14.0
2024,Hommes+,"Toronto, Ontario",,13.1
2024,"Men+, under 18 years","Toronto, Ontario",,16.6
2024,"Men+, 18 to 64 years","Toronto, Ontario",,12.1
2024,"Men+, 65 years and over","Toronto, Ontario",,12.9
2024,Femmes+,"Toronto, Ontario",,13.7
2024,"Women+, under 18 years","Toronto, Ontario",,15.5
2024,"Women+, 18 to 64 years","Toronto, Ontario",,12.9
2024,"Women+, 65 years and over","Toronto, Ontario",,14.9
2024,Toutes les personnes,"Winnipeg, Manitoba",,14.2
2024,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,18.6
2024,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,13.2
2024,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,13.1
2024,Hommes+,"Winnipeg, Manitoba",,13.0
2024,"Men+, under 18 years","Winnipeg, Manitoba",,16.4
2024,"Men+, 18 to 64 years","Winnipeg, Manitoba",,12.2
2024,"Men+, 65 years and over","Winnipeg, Manitoba",,12.0
2024,Femmes+,"Winnipeg, Manitoba",,15.5
2024,"Women+, under 18 years","Winnipeg, Manitoba",,20.9
2024,"Women+, 18 to 64 years","Winnipeg, Manitoba",,14.4
2024,"Women+, 65 years and over","Winnipeg, Manitoba",,14.0
2024,Toutes les personnes,"Calgary, Alberta",,10.8
2024,Personnes de moins de 18 ans,"Calgary, Alberta",,12.6
2024,Personnes de 18 à 64 ans,"Calgary, Alberta",,10.8
2024,Personnes de 65 ans et plus,"Calgary, Alberta",,8.7
2024,Hommes+,"Calgary, Alberta",,11.1
2024,"Men+, under 18 years","Calgary, Alberta",,13.5
2024,"Men+, 18 to 64 years","Calgary, Alberta",,11.2
2024,"Men+, 65 years and over","Calgary, Alberta",,7.7
2024,Femmes+,"Calgary, Alberta",,10.6
2024,"Women+, under 18 years","Calgary, Alberta",,11.7
2024,"Women+, 18 to 64 years","Calgary, Alberta",,10.4
2024,"Women+, 65 years and over","Calgary, Alberta",,9.6
2024,Toutes les personnes,"Edmonton, Alberta",,11.9
2024,Personnes de moins de 18 ans,"Edmonton, Alberta",,16.5
2024,Personnes de 18 à 64 ans,"Edmonton, Alberta",,11.1
2024,Personnes de 65 ans et plus,"Edmonton, Alberta",,9.2
2024,Hommes+,"Edmonton, Alberta",,10.8
2024,"Men+, under 18 years","Edmonton, Alberta",,15.4
2024,"Men+, 18 to 64 years","Edmonton, Alberta",,10.1
